d_vendor_name,total
CONNEX TELECOMMUNICATIONS,5690492.93
NOLINOR AVIATION,5680772.29
PORT OF SPAIN HOLDINGS,5663863.50
MEDIA Q,5659788.14
SHRMA ARCHITECTS IN JOINT VENTURE,5659301.57
MANITEX LIFTKING,5655539.69
WEBSTER ELECTRIC,5647559.67
L BREAU AND SONS,5640778.24
CONSTRUCTION BLANCHARD ET,5631530.57
MANITOBA HYDRO,5620161.80
J N A LEBLANC ELECTRIQUE,5619000.01
HEXAGON,5613732.27
"NATIONAL STRUCTURES",5603683.80
WAINWRIGHT MARINE SERVICES,5603575.24
ACTION PERSONNEL OF OTTAWA HULL,5598115.51
WEST WIND AVIATION,5589228.98
BECKMAN COULTER CANADA,5584588.95
CRYPTOMILL TECHNOLOGIES,5583881.84
SKY CANOE,5578607.79
ISLAND CATERING,5573213.60
VALARD CONSTRUCTION,5566294.91
ALPINE AEROTECH,5550371.84
J D G CONSTRUCTION MANAGEMENT,5545961.36
CONSTRUCTION JESSIKO,5543275.86
A TECH ROOFING,5537047.50
PARKLAND INDUSTRIES,5532019.59
FLIGHT FUELS,5528649.32
GENTEX INTERNATIONAL,5525224.48
EVALUATION PERSONNEL SELECTION,5520175.46
OTTAWA GREENBELT CONSTRUCTION,5512254.73
FERENCE COMPANY CONSULTING,5511351.97
ADAPT PHARMA CANADA,5511022.60
LES TRAITEURS BYTOWN CATERING,5507829.03
CHARRON HUMAN RESOURCES,5492992.86
AZIMUTH CONSULTING GROUP,5482429.13
BEST FACILITIES SERVICES,5478913.71
ATLANTIC ROOFERS,5469356.44
DXB PROJECT MANAGEMENT,5451621.19
DYNAMIC CONSTRUCTION,5447246.47
FOURNIER CONSTRUCTION INDUSTRIELLE,5440304.85
PETER J KINDREE ARCHITECT,5430708.63
AFW CONSTRUCTION,5411778.50
73719 NEWFOUNDLAND LABRADOR,5411428.88
SHAW CABLE,5410352.41
WILDLIFE COMPUTERS,5404219.23
MALATEST,5399867.87
SUSE SOFTWARE SOLUTIONS CANADA,5384297.10
BARR ENGINEERING AND ENVIRONMENTAL,5381021.60
CONNECTIVE SUPPORT SOCIETY,5379030.09
9168516 CANADA,5357897.49
B BRAUN OF CANADA,5357728.06
ROBERTSON GEOCONSULTANTS,5357374.61
NU VIEW HOMES,5355613.35
MANIFEST COMMUNICATIONS,5341196.42
MICHELIN,5340719.81
WASTE MANAGEMENT OF CANADA,5313111.68
ONTARIO DENTAL ASSOCIATION,5304433.49
AMTECH AERONAUTICAL,5299042.03
DEVLIN CONSTRUCTION,5297448.66
BC HYDRO,5295229.55
NORTH CARIBOO AIR,5291068.42
J E ENTERPRISES,5288349.86
TRADUCTIONS SCRIPTIS,5286015.67
WESTCO CONSTRUCTION,5285266.88
CELLEBRITE,5283276.65
GAT INTL LOCALIZATION SERVICES,5275546.95
COMMUNICATIONS POWER,5274574.25
GREENDALE RESOURCES,5270003.06
SAPPER LABS CYBER SOLUTIONS,5267024.69
OGILVY MONTREAL,5248251.12
DR S ISKANDER,5243302.50
AIRBOSS DEFENSE,5235728.24
BISSON FORTIN ARCHITECTURE,5232569.00
BLUEDOT,5224692.96
EAST ELGIN CONCRETE FORMING,5222797.16
OXFORD ECONOMICS USA,5221064.40
IWC EXCAVATION,5214614.43
MCCOLMAN SONS DEMOLITION,5214147.58
J P GRAVEL CONSTRUCTION,5211626.08
A C L CONSTRUCTION,5210061.96
LARRY PENNER ENTERPRISES,5200060.68
DISMAS SOCIETY,5195435.96
FRECON CONSTRUCTION,5194244.70
IHS GLOBAL,5190519.32
BRS INNOVATIONS,5182375.74
CRC CURE LABELLE,5180731.27
SHM CANADA CONSULTING,5177174.60
SKILLSOFT CANADA,5175391.98
LES EQUIPEMENTS CLAUDE PEDNEAULT,5174173.01
ROLLING TIDES CONSTRUCTION,5173460.92
NUA OFFICE,5165023.83
ETHIOPIAN AIRLINES GROUP,5164517.90
MAISON DECISION HOUSE,5163976.08
SEPW ARCHITECTURE,5154325.21
MANPOWER SERVICES CANADA,5153376.88
CRESTLINE COACH,5149619.95
WATERSHED INFORMATION TECHNOLOGY,5138446.27
CANADIAN STANDARDS ASSOCIATION,5136059.75
TRADUCTIONS PIERRE CLOUTIER,5107237.04
MODERN CONSTRUCTION,5107165.90
BELAND LAPOINTE,5105620.24
RACEROCKS 3D,5094950.66
SIFEC NORTH,5086024.34
TECHNE SEATING COMPONENT,5077628.15
LESAGE DAVID DR,5077453.72
INUKSHUK CONSTRUCTION,5072854.80
LRO STAFFING,5070219.96
M R ENGINEERING,5070106.90
CDCI RESEARCH,5069279.32
ENERGERE CONSULTANTS,5067818.61
SELECT GLOBAL INTERNATIONAL,5067053.88
SECURE ENERGY ONSITE SERVICES,5065365.20
METRO SUPPLY CHAIN,5061771.51
D MARK BIOSCIENCES,5058772.49
FONDATION CARREFOUR NOUVEAU MONDE,5056584.31
AXYS TECHNOLOGIES,5051505.17
LE GROUPE DRUMCO CONSTRUCTION,5046990.31
FIRST AIR,5045116.02
ASC GERMANY,5017468.73
COMMPOWER,5007283.68
WESCO DISTRIBUTION CANADA,5007153.35
GREG VAN WYK PROFESSIONAL,5004075.01
DOLOMITE NETWORKS,4998054.40
HEPBURN ENGINEERING,4997760.64
898845 ALBERTA,4995955.09
ST LEONARDS SOCIETY OF PETERBOROUGH EDMISON HOUSE,4994878.43
AMERICAN CHEMICAL SOCIETY,4987149.37
LEVERAGE TECHNOLOGY RESOURCES,4981144.00
GAGNON LETELLIER CYR RICARD,4973003.74
MELTWATER,4964291.21
BULLDOG CONTRACTING,4952412.71
CONSTRUCTION IRENEE PAQUET FILS I,4946353.87
JULIAN SIMON GROUP,4942620.00
XTRACT TECHNOLOGIES,4938354.83
PUROLATOR,4937455.05
WORLEY PARSONS,4935497.58
P C MCNEILL CONTRACTING,4930856.88
YOURTE CA,4928339.85
JEAN DAOUST CONSTRUCTION,4922316.50
AIWORX,4921757.01
ATLANTIC HUMAN SERVICES,4919421.14
CONTROLLED ENVIRONMENTS,4897361.41
PHOENIX STRATEGIC PERSPECTIVES,4893973.68
DALCON CONSTRUCTORS,4893138.91
HEROLD ENGINEERING,4891374.26
SENSUS COMMUNICATION SOLUTIONS,4887624.38
CHEMICAL ABSTRACTS SERVICE,4883445.23
JUMPING ELEPHANTS,4871928.06
SIGN LANGUAGE INTERPRETING,4869303.45
JWT JUNGENTHAL WEHRTECHNIK,4864569.08
HDP GROUP,4860326.20
JOKINEN LAW PROFESSIONAL,4848840.68
KNOWLEDGE CIRCLE,4834432.43
JASPER CONCRETE,4825711.17
SEGUIN MORRIS,4818168.43
REDI FORM CONSTRUCTION,4814574.05
CORNERSTONE COMM ASSOC DURHAM,4812804.68
UNIVERSITE SAINTE ANNE,4807849.26
XPERTEK CONSTRUCTION,4787576.41
POWER AUCTIONS,4782425.30
INSTITUTE ON GOVERNANCE,4777262.21
MIL AERO ELECTRONICS ATLANTIC,4766129.66
ISOMASS SCIENTIFIC,4765488.49
NIKON CANADA,4745587.20
EXP ARCHITECTS,4737818.39
GROUPE ABS,4734289.21
JCB,4732190.47
OUTLAW EAGLE MANUFACTURING,4726775.16
CITY OF MOOSE JAW,4724678.05
D F BARNES,4722202.80
R D CONSTRUCTION,4708493.14
CONSORTIUM OF CARE CANADA,4707923.95
NKE INSTRUMENTATION,4707009.18
ELITE CONSTRUCTION,4687554.82
5029406 MANITOBA,4686858.40
AHS COMMUNITY INDUSTRIES,4680292.66
EMCEE CONSTRUCTION AND MANAGEMENT,4680082.31
3955788 CANADA,4669133.62
MQM QUALITY MANUFACTURING,4664058.46
REDMANGO MEDIA,4657830.92
MEAD AUTOMATION SOLUTIONS,4652024.50
AMEC CONSTRUCTION,4637007.49
SUSTAINABLE TRAILS 2011,4623036.16
CRC D ATNQ,4617017.86
TRI STAR INDUSTRIES,4612496.22
MERCER CANADA,4607955.69
CANADIAN COMMERCIAL,4606488.00
AQUATIC INFORMATICS,4602941.54
NORTAK SOFTWARE,4596999.38
SURE FORM CONTRACTING,4589488.83
SIMPSON BUILDING CONTRACTORS,4588447.17
HYPERION CONSULTING,4588170.03
MILLER WASTE SYSTEMS,4582011.44
PIPE QUEST PROJECTS,4573706.12
2099042 ONTARIO,4565992.93
OCLC CANADA,4560036.46
AGC AND ASSOCIATES,4557731.35
SEMANTIC CONSULTING,4549343.87
AIR PRODUCTS CANADA,4539354.54
MAISON RADISSON,4529700.94
BUBBLE TECHNOLOGY INDUSTRIES,4526085.75
RENOKREW,4512483.75
R GUILBEAULT CONSTRUCTION,4503653.05
XANALYS CANADA,4501649.04
INLAND AUDIO VISUAL,4499441.42
ALIKA INTERNET TECHNOLOGIES,4482813.52
INTERFAX SYSTEMS,4475458.18
ST LEONARDS SOCIETY OF NORTH VANCOUVER,4472141.93
OPEN STORAGE SOLUTIONS,4469081.56
VERSATIL BPI,4459762.78
SOVO TECHNOLOGIES,4458072.11
DO ALL CONSTRUCTION,4450366.98
INFORMATICA,4444619.85
ST PATRICKS HOUSE SOCIETY,4443273.84
SOFTWARE ENGINEERING OF AMERICA,4442611.07
LIMEN GROUP CONST,4437807.78
NUR CONSTRUCTION,4435233.91
GALA SLACKS,4429452.74
MRS MANAGEMENT AND,4421796.17
MAGNET FORENSICS,4418968.25
DR DAVID LESAGE,4417745.58
BIO RAD LABORATORIES CANADA,4408581.98
CANADIAN AIRMOTIVE,4406809.37
BARDON SUPPLIES,4399048.78
2553164 ONTARIO,4386464.73
T J NOLAN CONSTRUCTION,4386293.19
TRIGON ASSOCIATES,4384032.27
H E ARMSTRONG MECHANICAL,4383035.97
MURRAYS MILLWOOD MANOR,4381874.26
MTE LOGISTIX EDMONTON,4377056.41
SHOULDICE MECHANICAL,4374438.78
CASSELMAN WOODCRAFT,4371980.56
MULDER MEATS,4370293.90
GROUPE EDGENDA,4370192.90
BABEL STREET,4357535.51
CARDINAL HEALTH CANADA,4352117.94
OXFORD NANOPORE TECHNOLOGIES,4350087.58
SALISH SEA INDUSTRIAL SERVICES,4343550.58
NEW ENGLAND BIOLABS,4338429.39
FSA ARCHITECTURE,4333067.26
KNOLL NORTH AMERICA,4320460.15
MATCON EXCAVATION SHORING,4318379.35
LEIGHTON CONTRACTING,4316547.11
GARY PARKER EXCAVATING,4315286.45
EXTRON ELECTRONICS RGB SYSTEMS,4298260.15
SENSTAR,4297143.91
CARTEL COMMUNICATION SYSTEMS,4287746.56
WATERWORKS CONSTRUCTION,4275797.20
NUMERIS,4274864.23
LAVAL LAB,4266904.61
YELLOWHEAD HELICOPTERS,4266271.29
AIR INDIA,4265666.95
AIRSIDE PROPERTIES,4264512.05
MALLEN GOWING BERZINS,4261022.67
VALLEY REFRIGERATION,4255411.24
THOMPSON BOILER WORKS,4253897.87
CAS ELL STRUCTURES,4247014.04
COUVERTURE MONTREAL NORD,4241865.87
CHRISTIAN LAROCQUE SERVICES,4235478.67
MOUNTAIN ROCK STABILIZATION,4227718.64
DANIEL CREPEAU,4223330.10
BIRTZ BASTIEN ARCHITECTES,4219112.18
9244 3175 QUEBEC,4216437.09
DONALD SERVANT ELECTRIC,4211204.85
CBC,4206304.68
MEDALLION MILK,4203762.88
HONEY CONSTRUCTION,4200112.16
WESTERN CANADA MARINE RESPONSE,4198411.85
MCMASTER UNIVERSITY,4198115.46
VANCOUVER FRASER PORT AUTHORITY,4197759.48
GEOTAB,4186483.26
CHIMO CONSTRUCTION,4173407.19
BARRY S BULLDOZING,4167161.18
EVOLUTION ROOFING,4162323.97
DMTI SPATIAL,4153115.05
BRILUN CONSTRUCTION,4151695.27
ARMSERV CONTRACTING,4147162.26
DATIFEX,4146957.58
OXFORD UNIVERSITY PRESS,4144029.44
REHAB,4144011.25
IVALUA,4134953.76
PLANET LABS,4124553.33
PAGEAU MOREL ASSOCIES,4117009.04
BEN WIEBE CONSTRUCTION,4114971.95
CRYE PRECISION,4110790.55
BRECKENHILL,4108242.58
KINGSVIEW CONSTRUCTION,4105963.17
DREAM OFFICE,4102933.34
GRAYMONT NB,4100970.12
HOWARD HOUSE ASSOCIATION OF CAPE BRETON,4100543.64
UNCHARTED SOFTWARE,4099742.39
RONALD J POIRIER PROFESSIONAL,4099087.08
AIR CHARTER SERVICE,4096347.66
TITUS,4086260.71
THINKPOINT,4081995.74
XPERT SOLUTIONS TECHNOLOGIQUES,4078124.82
MEDI SELECT,4074653.55
M A INDEPENDENT BUILDING SERVICES,4063705.02
MARKIDO,4063595.06
ICE DEVELOPMENT,4063591.44
VENASSE BUILDING GROUP,4051567.16
LAKESHORE HELICOPTERS,4031365.89
SYFT TECHNOLOGIES,4030836.13
SEASONS CULINARY SERVICES,4025786.94
LES ENTREPRISES PREBBEL,4024810.36
ALLSEATING,4012518.79
CUSTOM HELICOPTERS,4002817.09
GDI,4001743.82
SANDOZ CANADA,4001069.14
ACRES ENTERPRISES,3998897.70
COUPLAND KRAEMER ARCHITECTURE,3997903.34
BUILDON CONSTRUCTION,3994668.57
IRVCON,3994390.48
DATA CENTRE INTELLIGENCE,3982469.78
UNIVERSAL PROTECTION SERVICE,3982259.33
LAVERGNE CONSTRUCTION,3973928.88
MARITECH CONSTRUCTION,3972979.75
PILITAK ENTERPRISES,3970479.39
BUNZL CANADA,3964387.00
NEW TECHNOLOGIES,3948517.53
TAYLOR HAZELL ARCHITECTS,3943034.70
CONTROLS EQUIPMENT,3938278.84
TEEL TECHNOLOGIES CANADA,3933093.37
STONEHENGE THERAPEUTIC COMMUNITY,3929810.81
MONTREAL BRONZE,3929530.51
SYNTAGME,3925383.95
GUILLEVIN INTERNATIONAL,3922602.11
DRAPEAUX ET BANNIERES L ETENDARD,3921310.66
COLOGIX,3915729.18
SIMONSON CONSTRUCTION,3908266.94
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,3892283.84
ROLLS ROYCE CANADA,3887258.02
WESTERN PETROLEUM,3885492.35
ELITE ENVIRONMENTAL GROUP,3885379.84
EXCALIBUR ENVIRONMENTAL SERVICES,3879547.81
LES COUVERTURES ST LEONARD,3867164.08
1456812 ALBERTA,3866205.00
ST ISIDORE ASPHALTE,3860836.65
MEGA POWER INSTALLATIONS,3859698.71
FTS FOREST TECHNOLOGY SYSTEMS,3847935.30
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,3846328.81
HALIFAX CITADEL SOCIETY,3845481.28
GOOGLE CANADA,3838645.31
HOMEWOOD HEALTH,3828355.84
9034 3476 QUEBEC,3826150.24
WASAUKSING FIRST NATION,3825973.06
HASTINGS PAINTING,3824420.15
UNIVERSITE DE MONTREAL,3816460.51
LEAN AGILITY,3807582.20
LES ENQUETES HENRI,3805870.34
RONA,3787518.33
SAFE FACE SHIELDS,3784319.15
PRISM ENGINEERING,3781582.85
LAPORTE,3779242.06
NORTH COUNTRY LOGISTICS,3777900.00
DASCO STORAGE SOLUTIONS,3766835.33
MARSHALL AEROSPACE,3761835.14
MKDS TRAINING,3761533.70
FDF GROUP,3761466.51
BARTA MACHINE,3760319.40
GRAYBAR CANADA,3758646.62
LWG ARCHITECTURAL INTERIORS,3754976.77
AVENAI,3751113.95
HOME COMPLETIONS,3747610.00
OCEAN PACIFIC MARINE SUPPLY,3745493.14
LINDSAY CONSTRUCTION,3744897.81
KGS GROUP CONSULTING ENGINEERS,3737488.17
ANALYTICAL GRAPHICS,3735020.66
COVERTITE EASTERN,3734257.73
ISLAND TEMPERATURE CONTROLS,3729996.31
URTHECAST,3705161.61
DATUM MARINE SERVICES,3702262.86
KNIGHT AEROSPACE MEDICAL SYSTEMS,3696520.42
2145675 ONTARIO,3693264.76
BLUNDEN CONSTRUCTION 1995,3689609.80
ANTONIANI LAW PROFESSIONAL,3689169.37
COTTON CANDY MISSISSAUGA,3677464.25
TCI TRANSLATORS CONFERENCE,3665831.25
ROBERT ALLAN,3663555.72
CONSTRUCTION ROCK DUFOUR,3658343.75
BURSEY EXCAVATING DEVELOPMENT,3653084.40
AEROPORT DE QUEBEC,3652531.11
TRANE CANADA,3651371.89
A NET SOLUTIONS,3649115.28
HIGHLINE ELECTRIC P A,3648131.00
GOVAN BROWN ASSOCIATES,3642058.43
GLOBE AND MAIL,3636436.27
RAINHOUSE MANUFACTURING CANADA,3632520.94
MAVERIN BUSINESS SERVICES,3623599.55
BLOOMBERG FINANCE L P,3622642.76
GREEN LIGHT CONSULTING SOLUTIONS,3620707.78
ENVELOPPE CONCEPT,3615707.36
EQUASION BUSINESS TECHNOLOGIES CONSULTING AND WATERSHED ITS IN CJV,3606726.05
BREMNER ENGINEERING AND CONSTRUCTION,3605488.08
LANGUAGE MARKETPLACE,3601743.40
BIOKINETICS AND ASSOCIATES,3597575.43
T R HINAN CONTRACTORS,3589972.65
INSIGHT SOFTWARE CANADA,3586743.87
DUFFERIN CONSTRUCTION COMPANY,3578183.24
SPEARHEAD MANAGEMENT CANADA,3575146.65
ALDRICH PEARS ASSOCIATES,3575019.08
TECHNOMICS,3563064.89
TAYLOR FRANCIS,3559191.67
WILDROSE DISPOSAL,3558717.01
TERUS CONSTRUCTION,3554921.87
K L CONSTRUCTION ONTARIO,3551867.37
AIR NORTH,3551390.82
LOTEK WIRELESS,3549166.09
OVID TECHNOLOGIES,3547809.35
BERLITZ CANADA,3547592.15
ESSEX INDUSTRIES,3544046.11
STEDFAST,3542112.61
ALLIED CONTAINER SYSTEMS,3541620.16
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,3537221.55
MERIDIAN ENGINEERING,3536725.10
MATANE PRODUCTION,3535734.47
G A L POWER SYSTEMS OTTAWA,3533384.97
GILMORE PRINTING SERVICES,3532301.01
OTTAWA CONVENTION CENTRE,3529303.23
QUORUS CONSULTING GROUP,3529139.02
SUPERIOR CONTRACTING,3529116.32
BROOKS CORNING COMPANY,3525987.09
SSCL,3523285.38
KEHOE MARINE CONSTRUCTION,3522295.91
175 303 CANADA,3521496.16
BLUE COLLAR SILVICULTURE,3516390.87
CUBE CONSTRUCTION,3513544.16
HOLONICS,3510008.91
NOYE AND NOYE,3508046.73
PROTAK,3501963.01
NEOPOST CANADA,3501195.92
COMMERCIAL BUILDING CLEANERS,3498351.36
DATA REPRO COM,3488379.09
MUNICIPALITY OF THE COUNTY OF KINGS,3486748.34
GEMALTO COGENT,3478146.42
BELL DISTRIBUTION,3475390.69
ATS TRAFFIC ALBERTA,3465631.59
NORDLYS ENVIRONMENTAL,3464602.48
CIVIX,3455018.31
DOLYN CONSTRUCTION,3447900.58
AG CREATIONS,3447730.28
TSI,3437781.31
HEILTSUK HORIZON MARITIME SERVICES,3430851.05
JOAN HOLMES ASSOC,3429653.40
SEAWAY CONSTRUCTION MANAGEMENT IN,3426980.51
UNIVERSITE DE SHERBROOKE,3425347.07
TRI WAVE CONSTRUCTION,3417204.81
SEAFIRST CONSTRUCTION,3405487.30
BC BORSTAL ASSOC,3400333.83
COMMUNITECH,3397090.62
RMS SOFTWARE,3394056.11
AMS IMAGING,3380204.09
CSI LEASING CANADA,3380188.74
SKRETTING,3380147.02
PK WELDING FABRICATORS,3379618.94
URLACHER CONSTRUCTION,3375631.48
SKOR CULINARY CONCEPTS,3372953.16
APICA MEDICAL SERVICES,3371655.19
DONALD J FRASER,3369009.93
EXIT CERTIFIED,3361673.42
KILEY PAVING,3358063.31
JEOL,3356303.37
LANDAUER,3355274.42
SPRINGCREST,3355126.80
FIRSTCHOICE GROUP CANADA,3354978.49
WOOD MACKENZIE,3354330.27
DR FERNANDO VILLASENOR,3353091.17
PARLEVIEW,3345171.00
SOLANA NETWORKS,3342919.28
W8482 217946 001 DMARP4,3333739.82
COPCAN CONTRACTING,3329258.83
FIELD AVIATION COMPANY,3323002.90
SIGNAL ELECTRIC,3317986.46
CHRONO AVIATION,3315120.37
PAN AMERICAN DEVELOPMENT FOUNDATION,3312542.00
CACTUS SHIP REPAIR,3312023.52
520571 ONTARIO,3303358.10
T3P CONSTRUCTION,3301505.77
175303 CANADA,3299499.56
RESIDENCE LAFLEUR,3298755.70
NORTHWEST FUELS,3291085.44
GRIFFON HOVERWORK,3290213.25
MIREMS,3289292.00
WESTERN MATERIALS HANDLING EQUIPMENT,3288183.86
STERLING SWIFT,3287637.84
CENTURY GROUP,3286528.00
KINETIC MACHINE WORKS,3286029.58
GANNON BLACKBURN ELECTRIC,3285980.61
UNIFORM WORKS,3268588.31
MYTICAS CONSULTING,3263450.40
TESTVONICS,3261571.80
VERSATERM,3255645.76
SIGMA SAFETY,3250366.36
NEVADA AUTOMOTIVE TEST CENTER,3247861.67
ARRM ELECTRIC,3246762.99
LES ALIMENTS GUY CHICOINE,3244514.40
CALYTERA SOFTWARE,3219374.03
LUXTON CONSTRUCTION PLAINS,3217077.54
9160 5188 QUEBEC,3216630.40
CARRIERE QUEBEC,3212064.17
BLACK DIAMOND PARTNERSHIP,3211564.51
VARD MARINE,3211399.12
MHV SERVICES D HYGIENE,3207483.25
ASPEN PHARMACARE CANADA,3204320.00
TOM JONES,3198732.61
AA STURGEON CONSTRUCTION,3198273.95
EVALUATION PERSONNEL,3186832.10
LEGER MARKETING,3183564.56
IDN CANADA,3179577.82
DR NADER SHARIFI,3179305.07
SOUTHMEDIC,3178650.20
KORN FERRY CA,3174394.09
CONSTRUCTION BENOIT MOREAU,3173884.88
PACIFIC GEOMATICS,3163684.85
UNIVERSITY OF MANITOBA,3160606.81
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,3133565.74
WASTE PROCESSING TECHNOLOGIES,3132173.47
MILLIPORE CANADA,3130327.80
VETEMENTS COOKSHIRE,3128795.16
KROMAR PRINTING,3128160.33
ANTHONY MACAULEY ASSOCIATES,3124240.12
PV SERVICES,3122390.49
CANADIAN HEALTH CARE AGENCY,3113273.71
CIVIL UNDERGROUND EXCAVATION,3110025.89
FOWLER BAULD MITCHELL,3109687.34
WOODWARD AVIATION,3105946.46
HAN CHANG MEDIC,3084901.00
NORTHSIDE DEVELOPMENT,3076580.85
ATIRA WOMENS RESOURCE SOCIETY,3054067.38
9205187 CANADA,3053589.42
JUNO RISK SOLUTIONS,3051501.26
TREMCAR INDUSTRIES,3050446.96
QUADBRIDGE,3047248.15
ENVIROSERVICES,3043922.63
MULTISHRED,3042999.48
WATCH SYSTEMS,3041730.89
EFFIGIS GEO SOLUTIONS,3034105.32
THE DELTIC GROUP,3028202.95
KRAKEN ROBOTIC SYSTEMS,3018296.79
CONVERSART CONSULTING,3018285.44
CARON PROFESSIONAL LINGUISTIC,3011715.99
ELLICE RECYCLE,3009679.24
LANDAUER INLIGHT,3007987.61
ECOLE DE LANGUES EAGLE,3006650.26
GRAPHIC OFFICE INTERIOR,2999138.88
WINNIPEG AIRPORT AUTHORITY,2990507.46
LES AUTOBUS E MENARD ET FILS,2963460.06
AVALERION,2949300.00
CITY WYEED ELECTRIC,2942725.60
DOMINION CONSTRUCTION,2941774.54
SARTORIUS STEDIM NORTH AMERICA,2932343.01
MAPLE LEAF ROPES,2928274.72
LUCIRA HEALTH,2923771.04
T E S THE EMPLOYMENT SOLUTION,2923634.49
"NAMMO PERRY",2913120.00
OPEN GEOSPATIAL CONSORTIUM,2903783.85
CANADA FRANCE HAWAII TELESCOPE,2889356.75
ACADIAN CONSTRUCTION 1991,2881017.25
PIVOTAL POWER,2875664.99
BRIAN G INNES SCHOUTEN EXCAVATING,2864231.72
TERRA SENSE ANALYTICS,2855831.79
KATHRYN E BARNARD,2854119.58
RTG PROTECH,2847960.69
RADWARE,2844646.62
CONSTRUCTIONS RENAUD VIGNEAU,2842497.43
THE UNIVERSITY OF WESTERN ONTARIO,2836583.37
BENNETT S CONSTRUCTION SUPPLIES,2824620.98
DELTA PHOTONICS,2819851.97
NEWFOUNDLAND HELICOPTERS,2816319.15
CORRECTIONAL SERVICES OF CANADA,2809262.60
LOISELLE,2807003.68
LES ENTREPRISES SAMSON ENTERPRISES,2801886.15
HALIFAX INTERNATIONAL AIRPORT,2801730.63
WESTERN MECHANICAL ELECTRICAL,2800695.30
GLAMOX CANADA,2799527.88
ATKINSON CONSTRUCTION,2795993.55
EXCAVATIONS DARCHE,2793227.51
SPECIALTY BUILDING SERVICES,2788979.00
WTB LANGUAGE GROUP,2781300.75
JERRY BERGEN MEDICAL,2780643.33
MAPLE RIDGE MECHANICAL CONTRACTING,2769434.20
VANCOUVER CONVENTION CENTRE,2739193.47
COMPOSITION STE FOY,2719390.09
CORCAN,2717051.65
IPS INTEGRATED PROJECT SERVICES,2716742.62
CSI CONSULTING,2714540.54
MCW CONSULTANTS,2702922.81
KLEYSEN GROUP,2698916.20
STAPLES ADVANTAGE CANADA,2692734.79
LES ENTREPRISES ROBERT SANFACON,2692197.02
TFORCE FINAL MILE,2687417.26
6771581 CANADA,2684491.31
KURT J LESKER CANADA,2677885.31
GRAEBECK CONSTRUCTION,2661183.77
REDWOOD PERFORMANCE GROUP,2654577.96
PHILIPPINE AIRLINES,2646220.00
RESOLVE MARINE,2640354.78
THE ROYAL ARCHITECTURAL INSTITUTE,2623340.62
INNOCAR,2623061.44
BIO CHAMBERS,2622726.35
PAD CAR MECHANICAL,2618938.27
NP AEROSPACE CANADA,2606200.26
CAN TEC SERVICES,2591901.42
SYNERGIE MEDICALE BRG,2587100.96
GREYTOP COMMERCIAL CONSTRUCTION,2578431.84
JAVELIN TECHNOLOGIES,2562018.20
KINGS ENTERPRISES,2561436.35
U BUILD CONSTRUCTION,2557190.71
TECAN,2550322.55
VOYAGEUR AVIATION,2549594.64
HR ASSOCIATES,2548178.18
WOOD ENVIRONMENT INFRASTRUCTURE,2546565.89
PRO MEDICAL INDUSTRIES,2538161.63
PFIZER CANADA,2537077.55
RPL ARCHITECTS,2530233.91
AKM GROUP,2530207.57
EPIK TAAHHUT SANAYI IC VE DIS,2512794.55
DETON CHO LOGISTICS,2512000.79
NMC DYNAPLAS,2504984.00
M 2 GROUP,2503010.35
TRUMPF,2500527.80
SYSTEMES URBAINS,2497703.41
SANI SPORT,2496601.52
INTERCONTINENTAL TRUCK BODY,2492181.04
ALTERNATIVE CONCRETE TECHNOLOGIES,2489819.62
WHITECHURCH CONSTRUCTION,2485453.94
TORONTO PORT AUTHORITY,2477720.46
LIFEPORT,2472198.12
PW TRENCHLESS CONSTRUCTION,2470240.50
THE CANNINGTON ABORIGINAL VENTURE,2467028.37
MODERN NIAGARA ALBERTA,2464249.70
BEVA GLOBAL MANAGEMENT,2463286.72
3388646 CANADA COMMERCIAL BUILDING CLEANERS,2455585.35
OSHKOSH,2453197.05
VIDCRUITER,2435253.64
D BREAU ET FILS,2430244.29
CANADA FBM 2020,2422800.54
CAHILL,2422498.87
C D NOVA TECH,2415778.24
JWK CONTRACTING,2413778.10
BAHLER BIOGAZ,2407480.37
TORONTO METROPOLITAN UNIVERSITY,2400739.37
SYLVIE ROY,2395965.07
DYNAMITE CONSTRUCTION,2393341.76
UNIVERSAL SHEET METAL,2389681.96
SOLACE,2379688.48
1376387 FLEETWAY,2368905.24
SEALITE USA,2357397.16
9089 5657 QUEBEC,2348167.62
CANADA,2348075.41
HARLED,2340052.11
SAS AIR,2315039.42
TURN KEY CONSTRUCTION,2310774.73
MCDONALD BROS CONSTRUCTION,2307827.88
MINE EODCLR,2293514.08
HALPENNY INSURANCE BROKERS,2284774.51
COMNET NETWORKS AND SECURITY,2277273.16
HILTON BROTHERS CONTRACTING,2276820.79
TLD CANADA,2274464.15
DECONTIE MILESTONE,2273689.50
ASML US,2272446.97
HFI PYRO,2266681.12
COBHAM MISSION SYSTEMS DAVENPORT,2265462.23
IMA NORTH AMERICA,2261978.89
INDUSTRA LIARD CONSTRUCTION,2241757.76
ROBIN ELECTRIC,2234016.85
ONICA TECHNOLOGIES CANADA,2231750.00
NOVIPRO,2212271.60
