d_vendor_name,total
QM GP QUANTUM HOLDINGS,4484501.9
GABRIELA OLIVEIRA,4469828.95
L P ROYER,4468849.53
RGB MEDIA,4463494.36
GAB INDUSPAC,4459722.87
ROLLING TIDES CONSTRUCTION,4458282.64
HYDRO ONE,4455211.18
EXTRAVISION VIDEO TECHNOLOGIES,4446503.08
R2I,4444267.19
WESCO DISTRIBUTION CANADA,4443346.8
CONSTRUCTION JESSIKO,4441824.81
HYUNDAI AUTO CANADA,4437320.79
CRIBTEC,4431602.25
CHEF BRANDZ,4429404.54
WEBSTER ELECTRIC,4423393.86
CALTRIO COMPANY,4422092.57
WILDLIFE COMPUTERS,4415975.81
PARKLAND INDUSTRIES,4405198.66
CONVERGINT TECHNOLOGIES,4402093.98
VCM CONSTRUCTION,4398613.11
TDI INTERNATIONAL,4397887.8
2553164 ONTARIO,4386464.73
NIMBLE INFORMATION STRATEGIES,4385776.02
PETER J KINDREE ARCHITECT,4381454.69
AZIMUTH CONSULTING GROUP,4378511.88
898845 ALBERTA,4376626.05
DEAN CONSTRUCTION COMPANY,4373795.47
QIKIQTAALUK ENVIRONMENTAL,4369847.02
PICHE BROS CONTRACTING,4369315.35
CRESTLINE COACH,4367924.05
WASTE MANAGEMENT OF CANADA,4365607.16
HEIN CONSTRUCTION,4365410
DXB PROJECT MANAGEMENT,4361894.06
D TA SYSTEMS,4357074.51
GORDON BARR,4352449.57
SEEGENE CANADA,4344376.98
DALCON CONSTRUCTORS,4340064.43
TRI STAR INDUSTRIES,4334291.28
MID CANADA MOD CENTER,4331569.09
BOEHM HOTEL,4329721.76
GIL SON CONSTRUCTION,4326165.6
NITRO CONSTRUCTION,4324086.45
DIRECT ENERGY,4322941.13
INTELLINX SOFTWARE,4312035.63
RUSH TRUCK CENTRES OF CANADA,4295572.34
YORK UNIVERSITY,4295119.53
LIMEN GROUP CONST,4293944.6
HURST CONSTRUCTION MANAGEMENT,4292264.95
MEDIA Q,4285170.9
S P GLOBAL MARKET INTELLIGENCE,4280786.55
AXT,4278125.52
WATERWORKS CONSTRUCTION,4275797.2
UNIVERSITY OF WESTERN ONTARIO,4275047.12
CARRE TECHNOLOGIES,4272851.79
SHAW CABLE,4269280.31
AIR INDIA,4265666.95
LESAGE DAVID DR,4259996.88
MANITOBA HYDRO,4258621.51
AIR TINDI,4250728.26
HATCH,4247827.37
TELEPHONICS,4247369.27
JUMPING ELEPHANTS,4240762.31
5029406 MANITOBA,4236858.4
MANULIFE,4231269.87
LAVAL LAB,4222733.03
LEVERAGE TECHNOLOGY RESOURCES,4213398.77
GROUPE PHANEUF,4213347.33
GALENVS SCIENCES,4210857.35
SEPW ARCHITECTURE,4208651.42
CENTRAL CITY ASPHALT,4203934.32
HONEY CONSTRUCTION,4200112.16
WESTERN CANADA MARINE RESPONSE,4198411.85
DORA CONSTRUCTION,4197551.4
SPARX SMART PODS,4191175.17
TOYOTA GIBRALTAR STOCKHOLDINGS,4190631.93
B BRAUN OF CANADA,4188906.36
R C M MODULAIRE,4188324.88
MOUNTAIN ROCK STABILIZATION,4187289.02
BISSON FORTIN ARCHITECTURE,4172944.98
INLAND AUDIO VISUAL,4172512.25
FAST TRACK STAFFING,4159865.76
NORDA STELO CONSTRUCTION,4156693.28
FIRST AIR,4153600.74
AGC AND ASSOCIATES,4151456.02
ICEBERG NETWORKS,4151450.79
MOHAMMAD HUSSAIN,4146765.17
DON SAYWELL DEVELOPMENTS,4144643.58
CERIDIAN CANADA,4143927.51
DEBLY ENTERPRISES,4143426.54
AXYS TECHNOLOGIES,4137880.19
COVERDALE CENTRE FOR WOMEN,4136135.86
NORLON BUILDERS LONDON,4133982.39
DR DAVID LESAGE,4129383.83
GREG VAN WYK PROFESSIONAL,4124425.27
SENSUS COMMUNICATION SOLUTIONS,4123673.47
THE STATE GROUP,4123487.61
PRO TEC FIRE SERVICES OF CANADA,4114834.04
CRYE PRECISION,4110790.55
SIMPSON BUILDING CONTRACTORS,4093662.79
BEN WIEBE CONSTRUCTION,4090872.35
CRC CURE LABELLE,4089550.7
SKILLSOFT CANADA,4085656.44
EXTRON ELECTRONICS RGB SYSTEMS,4079256.64
MALLEN GOWING BERZINS,4077770.48
EQUASION BUSINESS TECHNOLOGIES,4076342.27
KINGSVIEW CONSTRUCTION,4075072.17
TRANSTEC,4071173.63
MULDER MEATS,4071140.68
TECHSOL MARINE,4070346.53
MAISON DECISION HOUSE,4067597.57
XPERT SOLUTIONS TECHNOLOGIQUES,4066627.32
CCM CONSTRUCTION,4062485.09
ALPINE AEROTECH,4056506.34
ISOMASS SCIENTIFIC,4047955.43
LENGKEEK VESSEL ENGINEERING,4044144.27
MEDI SELECT,4040100.29
MIWAYAWIN HEALTH CARE,4037294.71
1019837 ONTARIO,4029600.14
CARMICHAEL ENGINEERING,4018674.19
SHM CANADA CONSULTING,4011849.26
ALLIANCE EVENTS,4004278.81
